in11017	Alcoholic	Alcoholic		in11017	False	in11017_d99,in11017_d70,in11017_d10,in11017_90,in11017_10	0.5
in21009	Ling Wujue (female)		in21009	in21009	False	in21009_e00,in21009_d98,in21009_d20,in21009_d10	0.5
in210091	Ling Wujue (female mask)	Ling Wujue (female mask)	in21009	in210091	False	in210091_h99,in210091_h98,in210091_e00	0.5
in21010	Ling Wujue (Male)		in21009	in21010	False	in21010_e00,in21010_d98,in21010_d20,in21010_d10	0.5
in210101	Ling Wujue (male mask)	Ling Wujue (male mask)	in21010	in210101	False	in210101_h99,in210101_h98,in210101_e00	0.5
in32011	Zhang Can	The disciple of Earth Dragon Sect, and Li Si are good brothers inseparable.	in32013	in32011	False	in32011_g97,in32011_c99	0.5
in32012	Li Si	The disciple of Earth Dragon Sect, and Zhang Shen are good brothers inseparable. They act vulgarly and run around for food.	in32013	in32012	False	in32012_g97,in32012_c99	0.5
in32013	Wu Yu	Disciple of Earth Dragon Sect, not long after I started, the junior brother of Zhang Shen Li Si and the group likes to caress Zither, which is an outlier in the family.	in32013	in32013	False	in32013_g97,in32013_g96,in32013_c99	0.5
in32014	Qiongying		in32014	in32014	False	in32014_g97,in32014_g96,in32014_c99	0.5
in33011	Zhong Yixian	Sun Moon Mountain Villa Main Family disciple, Zhong Ruoxin's cousin, loyal and honest, the senior brother of this generation of Main Family disciples, although martial arts is not considered high and strong, but because of his smooth man, Ming Zhuangzhu still relies heavily on him.	in33011	in33011	False	in33011_h99,in33011_h98,in33011_h97,in33011_g97,in33011_g96,in33011_d97,in33011_c99	0.5
in33012	Zhong Yizhao		in33012	in33012	False	in33012_h99,in33012_h98,in33012_h97,in33012_g97,in33012_g96,in33012_d97,in33012_c99	0.5
in33013	Qi Feng	Sun Moon Mountain Villa Branch Family disciple, is the best of this generation of Branch Family disciples, aspires to be the owner of Sun Moon Mountain Villa, proud of Sun Moon Mountain Villa, but is extremely dissatisfied with Main Family disciples, often choking, but Being human is Unbreakable.	in33013	in33013	False	in33013_h99,in33013_h98,in33013_h97,in33013_g97,in33013_g96,in33013_d97,in33013_c99	0.5
in33014	Zhen Ruyan	Sun Moon Mountain VillaBranch Family disciple, advocating Qi Feng Senior Brother, usually Unbreakable, but when he is beside Qi Feng, he will appear harsh.	in33013	in33014	False	in33014_h99,in33014_h98,in33014_h97,in33014_g97,in33014_g96,in33014_d97,in33014_c99	0.5
in34002	Shangguan condolences	Yanjing Shangguan's family, the eldest brother of the same generation, Enthusiasm is bold and caring about the Juniors, Beiyanwei Qianhu.	in34002	in34002	False	in34002_g94,in34002_g93,in34002_g70	0.5
in34003	Shangguan Su	Yanjing Shangguan's family, the older of his peers, assisted Shangguan Xuan with some military affairs, and the officials worshipped the governor.	in34002	in34003	False	in34003_g94,in34003_g93,in34003_g70	0.5
in34004	Shangguansi	Juniors, the official family of Yanjing, are diligent in training, hoping to visit Xia Pavillion one day.	in34004	in34004	False	in34004_g94,in34004_g93,in34004_g70	0.5
in34005	Shangguanzhi	Juniors, the Shangguan family of Yanjing, admire Shangguan Xu and Shangguan Nan very much.	in34005	in34005	False	in34005_g94,in34005_g93,in34005_g88,in34005_g70	0.5
in35011	Shen Bie	A disciple of the Sky Stealer Fort mountain mandrill, who does not have his own cottage, but has always been obsessed with looking for a lady who suppressed the village. In Four Arts Convention III because he lost to Earth Dragon Sect Qiongying, he changed his name to Qiongbie. Reluctantly, vow to defeat Qiongying.	in35012	in35011	False	in35011_g97,in35011_g96,in35011_c99	0.5
in35012	Boxwood	Sky Stealer Fort steals the disciples of Lizhai, has the ability to penetrate Yang with a hundred steps, but still use Saber in battle, or have Hidden Weapons tricks?	in35012	in35012	False	in35012_g97,in35012_g96,in35012_c99	0.5
in35013	Li Miao	A disciple of Sky Stealer Fort, he claims to be a master of stealing the sky. He only likes the process of taking secretly, not for the sake of Coin (Coins). He likes to observe the owner's reaction.	in35012	in35013	False	in35013_g97,in35013_g96,in35013_c99	0.5
in36011	Qinghu	A disciple of Sky Stealer FortWhite Fox Camp, he is graceful and famous. Because he has been deceived emotionally by men, he does not believe in pure love between men and women. Therefore, he regards love between men and women as a tool and a skill. Ruthless everywhere.	in36011	in36011	False	in36011_g97,in36011_g96,in36011_c99	0.5
in36012	Cloud Fox	A disciple of Sky Stealer Fort White Fox Camp, with bright eyes and white teeth, a beautiful face and a beautiful appearance. He is not accustomed to the style of White Fox Camp, and dreams of pure and simple love between men and women. Four Arts Convention has the opportunity to have love with Wu Yu.	in36011	in36012	False	in36012_g97,in36012_g96,in36012_c99	0.5
in39001	Mirror eye		in39001	in39001	False	in39001_h99,in39001_h98,in39001_h97	0.5
in53001	Mu Ying		in53001	in53001	False	in53001_h99,in53001_h98,in53001_h97,in53001_h96	0.5
io041040	Fighting Fourth Tier Female Student Fire Medics	Remarks	io041040	in04029	False		0.5
io041041	Fighting Fourth Tier Male Student Fire Fist	Remarks	io041041	in04023	False		0.5
io041042	Fighting fourth-order schoolgirl ham	Remarks	io041042	in04030	False		0.5
io041043	Fighting Fourth Tier Male Student Fire Sword	Remarks	io041043	in04024	False		0.5
io041044	Fighting Fourth Tier Girl Student Fire Saber	Remarks	io041044	in04031	False		0.5
io041045	Fighting Fourth Tier Male Student Fire Polearm	Remarks	io041045	in04025	False		0.5
io041046	Fighting fourth-order female student fire Short Range	Remarks	io041046	in04032	False		0.5
io041047	Fighting Tier 4 Male Student Fire Hidden Weapons	Remarks	io041047	in04026	False		0.5
io041050	Fighting Fifth Tier Female Student Fire Medics	Remarks	io041050	in04029	False		0.5
io041051	Fighting the fifth grade male student fire fist	Remarks	io041051	in04023	False		0.5
io041052	Fighting fifth-order schoolgirl ham	Remarks	io041052	in04030	False		0.5
io041053	Fighting Fifth Tier Male Student Fire Sword	Remarks	io041053	in04024	False		0.5
io041054	Fighting Fifth Tier Female Student Fire Saber	Remarks	io041054	in04031	False		0.5
io041055	Fighting the Fifth Tier Male Student Fire Polearm	Remarks	io041055	in04025	False		0.5
io041056	Battle Fifth Tier Female Student Fire Short Range	Remarks	io041056	in04032	False		0.5
io041057	Fighting Tier 5 Male Student Fire Hidden Weapons	Remarks	io041057	in04026	False		0.5
io041060	Fighting Sixth Tier Female Student Fire Medics	Remarks	io041060	in04029	False		0.5
io041061	Fighting the sixth grade male student fire fist	Remarks	io041061	in04023	False		0.5
io041062	Fighting sixth-order schoolgirl ham	Remarks	io041062	in04030	False		0.5
io041063	Fighting Sixth Tier Male Student Fire Sword	Remarks	io041063	in04024	False		0.5
io041064	Fighting Sixth Tier Female Student Fire Saber	Remarks	io041064	in04031	False		0.5
io041065	Battle Sixth Tier Male Student Fire Polearm	Remarks	io041065	in04025	False		0.5
io041066	Battle Sixth Tier Female Student Fire Short Range	Remarks	io041066	in04032	False		0.5
io041067	Fighting Tier 6 Male Student Fire Hidden Weapons	Remarks	io041067	in04026	False		0.5
io041140	Fighting fourth-order female student Tu Medics	Remarks	io041140	in04030	False		0.5
io041141	Fighting fourth-order male student earth fist	Remarks	io041141	in04024	False		0.5
io041142	Fighting fourth-order female student soil legs	Remarks	io041142	in04029	False		0.5
io041143	Fighting fourth-order male student soil Sword	Remarks	io041143	in04023	False		0.5
io041144	Fighting fourth-order female student Tu Saber	Remarks	io041144	in04028	False		0.5
io041145	Fighting fourth-order male student Tu Polearm	Remarks	io041145	in04022	False		0.5
io041146	Fighting fourth-order female student soil Short Range	Remarks	io041146	in04027	False		0.5
io041147	Hidden Weapons	Remarks	io041147	in04021	False		0.5
io041150	Fighting fifth-order female student Tu Medics	Remarks	io041150	in04030	False		0.5
io041151	Fighting the fifth grade male student earth fist	Remarks	io041151	in04024	False		0.5
io041152	Fighting fifth-order female student soil legs	Remarks	io041152	in04029	False		0.5
io041153	Fighting fifth grade male student soil Sword	Remarks	io041153	in04023	False		0.5
io041154	Fighting fifth-order female student Tu Saber	Remarks	io041154	in04028	False		0.5
io041155	Fighting Tier 5 Male Student Polearm	Remarks	io041155	in04022	False		0.5
io041156	Battle of the fifth rank female student soil Short Range	Remarks	io041156	in04027	False		0.5
io041157	Fighting Tier 5 Male Student Hidden Weapons	Remarks	io041157	in04021	False		0.5
io041160	Fighting Sixth Tier Female Student Tu Medics	Remarks	io041160	in04030	False		0.5
io041161	Fighting sixth grade male student earth fist	Remarks	io041161	in04024	False		0.5
io041162	Fighting sixth-order female student soil legs	Remarks	io041162	in04029	False		0.5
io041163	Fighting sixth grade male student soil Sword	Remarks	io041163	in04023	False		0.5
io041164	Fighting sixth-order female student Tu Saber	Remarks	io041164	in04028	False		0.5
io041165	Fighting sixth grade male student Tu Polearm	Remarks	io041165	in04022	False		0.5
io041166	Battle Sixth Tier Female Student Land Short Range	Remarks	io041166	in04027	False		0.5
io041167	Hidden Weapons	Remarks	io041167	in04021	False		0.5
io041240	Fighting fourth-order female student Mu Medics	Remarks	io041240	in04029	False		0.5
io041241	Fighting fourth-order male student Mu Quan	Remarks	io041241	in04023	False		0.5
io041242	Fighting fourth-order female student wooden legs	Remarks	io041242	in04028	False		0.5
io041243	Fighting fourth-order male student Mu Sword	Remarks	io041243	in04022	False		0.5
io041244	Fighting fourth-order schoolgirl Mu Saber	Remarks	io041244	in04027	False		0.5
io041245	Fighting Tier 4 Male Student Wood Polearm	Remarks	io041245	in04021	False		0.5
io041246	Fighting fourth-order female student Mu Short Range	Remarks	io041246	in04031	False		0.5
io041247	Fighting Tier 4 male student Mu Hidden Weapons	Remarks	io041247	in04025	False		0.5
io041250	Fighting fifth-order female student Mu Medics	Remarks	io041250	in04029	False		0.5
io041251	Fighting fifth grade male student Mu Quan	Remarks	io041251	in04023	False		0.5
io041252	Fighting fifth-order female student wooden legs	Remarks	io041252	in04028	False		0.5
io041253	Fighting fifth grade male student Mu Sword	Remarks	io041253	in04022	False		0.5
io041254	Fighting fifth-order schoolgirl Mu Saber	Remarks	io041254	in04027	False		0.5
io041255	Fighting Tier 5 Male Student Wood Polearm	Remarks	io041255	in04021	False		0.5
io041256	Fighting fifth-order female student Mu Short Range	Remarks	io041256	in04031	False		0.5
io041257	Fighting Tier 5 male student Mu Hidden Weapons	Remarks	io041257	in04025	False		0.5
io041260	Fighting Sixth Tier Female Student Wood Medics	Remarks	io041260	in04029	False		0.5
io041261	Fighting sixth grade male student Mu Quan	Remarks	io041261	in04023	False		0.5
io041262	Fighting Sixth Tier Female Student Wooden Legs	Remarks	io041262	in04028	False		0.5
io041263	Fighting Sixth Tier Male Student Wood Sword	Remarks	io041263	in04022	False		0.5
io041264	Fighting sixth-order schoolgirl Mu Saber	Remarks	io041264	in04027	False		0.5
io041265	Fighting sixth grade male student Mu Polearm	Remarks	io041265	in04021	False		0.5
io041266	Fighting sixth-order female student Mu Short Range	Remarks	io041266	in04031	False		0.5
io041267	Hidden Weapons	Remarks	io041267	in04025	False		0.5
io041340	Fighting fourth-order female student Kim Medics	Remarks	io041340	in04028	False		0.5
io041341	Fighting fourth-order male student gold fist	Remarks	io041341	in04022	False		0.5
io041342	Fighting fourth-order female student golden legs	Remarks	io041342	in04027	False		0.5
io041343	Fighting fourth grade male student Jin Sword	Remarks	io041343	in04021	False		0.5
io041344	Fighting fourth-tier female student Kim Saber	Remarks	io041344	in04032	False		0.5
io041345	Fighting fourth grade male student Kim Polearm	Remarks	io041345	in04026	False		0.5
io041346	Fighting fourth-order female student Kim Short Range	Remarks	io041346	in04031	False		0.5
io041347	Fighting fourth-tier male student Kim Hidden Weapons	Remarks	io041347	in04025	False		0.5
io041350	Fighting fifth-tier female student Kim Medics	Remarks	io041350	in04028	False		0.5
io041351	Fighting the fifth grade male student gold fist	Remarks	io041351	in04022	False		0.5
io041352	Fighting fifth-order female student golden legs	Remarks	io041352	in04027	False		0.5
io041353	Fighting fifth grade male student Jin Sword	Remarks	io041353	in04021	False		0.5
io041354	Fighting fifth-tier female student Kim Saber	Remarks	io041354	in04032	False		0.5
io041355	Fighting fifth-tier male student Kim Polearm	Remarks	io041355	in04026	False		0.5
io041356	Fighting fifth-order female student Kim Short Range	Remarks	io041356	in04031	False		0.5
io041357	Fighting Tier 5 male student Kim Hidden Weapons	Remarks	io041357	in04025	False		0.5
io041360	Fighting sixth grade female student Kim Medics	Remarks	io041360	in04028	False		0.5
io041361	Fighting the sixth grade male student gold fist	Remarks	io041361	in04022	False	io041361_c99	0.5
io041362	Fighting Sixth Tier Female Student Golden Leg	Remarks	io041362	in04027	False		0.5
io041363	Fighting sixth grade male student Jin Sword	Remarks	io041363	in04021	False		0.5
io041364	Fighting sixth grade female student Kim Saber	Remarks	io041364	in04032	False		0.5
io041365	Fighting sixth grade male student Kim Polearm	Remarks	io041365	in04026	False		0.5
io041366	Battle Sixth Tier Female Student Kim Short Range	Remarks	io041366	in04031	False		0.5
io041367	Fighting Tier 6 male student Kim Hidden Weapons	Remarks	io041367	in04025	False		0.5
io041440	Fighting fourth-order female student water Medics	Remarks	io041440	in04027	False		0.5
io041441	Fighting fourth-order male student water fist	Remarks	io041441	in04021	False		0.5
io041442	Fighting fourth-order female student water leg	Remarks	io041442	in04032	False		0.5
io041443	Fighting fourth-order male student water Sword	Remarks	io041443	in04026	False		0.5
io041444	Fighting fourth-order schoolgirl water Saber	Remarks	io041444	in04031	False		0.5
io041445	Fighting fourth-order male student water Polearm	Remarks	io041445	in04025	False		0.5
io041446	Fighting fourth-order female student water Short Range	Remarks	io041446	in04030	False		0.5
io041447	Fighting Tier 4 Male Student Water Hidden Weapons	Remarks	io041447	in04024	False		0.5
io041450	Fighting fifth-order female student water Medics	Remarks	io041450	in04027	False		0.5
io041451	Fighting the fifth grade male student water fist	Remarks	io041451	in04021	False		0.5
io041452	Fighting fifth-order female student water leg	Remarks	io041452	in04032	False		0.5
io041453	Fighting fifth grade male student water Sword	Remarks	io041453	in04026	False		0.5
io041454	Fighting fifth-order schoolgirl water Saber	Remarks	io041454	in04031	False		0.5
io041455	Fighting the fifth grade male student water Polearm	Remarks	io041455	in04025	False		0.5
io041456	Fighting fifth-order female student water Short Range	Remarks	io041456	in04030	False		0.5
io041457	Fighting Tier 5 Male Student Water Hidden Weapons	Remarks	io041457	in04024	False		0.5
io041460	Fighting Sixth Tier Female Student Water Medics	Remarks	io041460	in04027	False		0.5
io041461	Fighting the sixth grade male student water fist	Remarks	io041461	in04021	False		0.5
io041462	Fighting sixth-order female student water leg	Remarks	io041462	in04032	False		0.5
io041463	Fighting sixth grade male student water Sword	Remarks	io041463	in04026	False		0.5
io041464	Fighting sixth-order schoolgirl water Saber	Remarks	io041464	in04031	False		0.5
io041465	Battle Sixth Tier Male Student Water Polearm	Remarks	io041465	in04025	False		0.5
io041466	Fighting sixth-order female student water Short Range	Remarks	io041466	in04030	False	io041466_c99	0.5
io041467	Fighting Tier 6 Male Student Water Hidden Weapons	Remarks	io041467	in04024	False	io041467_c99	0.5
io22100401	Secret Guard corpse used in the Summer Exam performance	6	io221044	io22115501	False	io22100401_h99,io22100401_h98	0.5
io22100402	Secret Guard corpse used in the Summer Exam performance	7	io221044	io22115501	False	io22100402_h99,io22100402_h98	0.5
io22100403	Secret Guard corpse used in the Summer Exam performance	8	io221044	io22115501	False	io22100403_h99,io22100403_h98	0.5
io22100404	Secret Guard corpse used in the Summer Exam performance	9	io221044	io22115501	False	io22100404_h98	0.5
io22100405	Secret Guard corpse used in the Summer Exam performance	10	io221044	io22115501	False	io22100405_h98	0.5
io22100406	Secret Guard corpse used in the Summer Exam performance	11	io221044	io22115501	False	io22100406_h98	0.5
io22100407	Secret Guard corpse used in the Summer Exam performance	12	io221044	io22115501	False	io22100407_h99	0.5
io22100408	Secret Guard corpse used in the Summer Exam performance	13	io221044	io22115501	False	io22100408_h99	0.5
io22100409	Secret Guard corpse used in the Summer Exam performance	14	io221044	io22115501	False	io22100409_h99	0.5
io22100410	Secret Guard corpse used in the Summer Exam performance	15	io221044	io22115501	False	io22100410_h99	0.5
io221044	Battle Tier 4 Imperial Soldier Fire Saber	Remarks	io221044	io221000	False		0.5
io221045	Battle Tier 4 Imperial Soldier Fire Polearm	Remarks	io221045	io221000	False		0.5
io221054	Battle Tier 5 Imperial Soldier Fire Saber	Remarks	io221054	io221000	False		0.5
io22105401	Two-year Summer Exam treasure house Secret Guard Brother Chen Tier Four Saber	Remarks	io221044	io22115501	False	io22105401_h99	0.5
io22105402	Secret Guard for Summer Exam main hall performance	Remarks	io221054	io22115501	False	io22105402_h99	0.5
io22105403	Secret Guard for Summer Exam main hall performance	Remarks	io221054	io22115501	False	io22105403_h99	0.5
io221055	Battle Tier 5 Imperial Soldier Fire Polearm	Remarks	io221055	io221000	False		0.5
io221064	Battle Tier 6 Imperial Soldier Fire Saber	Remarks	io221064	io221000	False		0.5
io221065	Battle Tier VI Imperial Soldier Fire Polearm	Remarks	io221065	io221000	False		0.5
io221144	Battle Tier 4 Imperial Soldier soil Saber	Remarks	io221144	io221000	False		0.5
io221145	Battle Tier 4 Imperial Soldier Polearm	Remarks	io221145	io221000	False		0.5
io221154	Battle Tier 5 Imperial Soldier soil Saber	Remarks	io221154	io221000	False		0.5
io221155	Battle Tier 5 Imperial Soldier Polearm	Remarks	io221155	io221000	False		0.5
io22115501	Second-year Summer Exam Living Room Secret Guard Sergeant First Order Polearm	Remarks	io221115	io22115501	False	io22115501_h99	0.5
io221164	Battle Tier 6 Imperial Soldier soil Saber	Remarks	io221164	io221000	False		0.5
io221165	Battle Tier 6 Imperial Soldier Polearm	Remarks	io221165	io221000	False		0.5
io221244	Battle Tier 4 Imperial Soldier Wood Saber	Remarks	io221244	io221000	False		0.5
io221245	Battle Tier 4 Imperial Soldier Wood Polearm	Remarks	io221245	io221000	False		0.5
io221254	Battle Tier 5 Imperial Soldier Wood Saber	Remarks	io221254	io221000	False		0.5
io22125401	Two-year Summer Exam treasure house Secret Guard Brother Zhang Wujiemu Saber	Remarks	io221254	io22115501	False	io22125401_h99	0.5
io221255	Battle Tier 5 Imperial Soldier Wood Polearm	Remarks	io221255	io221000	False		0.5
io22125501	Two-year Summer Exam Living Room Secret Guard Sergeant Ichiki Polearm	Remarks	io221215	io22115501	False	io22125501_h99	0.5
io221264	Battle Tier 6 Imperial Soldier Wood Saber	Remarks	io221264	io221000	False		0.5
io221265	Battle Tier 6 Imperial Soldier Wood Polearm	Remarks	io221265	io221000	False		0.5
io221344	Battle Tier 4 Imperial Soldier Gold Saber	Remarks	io221344	io221000	False	io221344_d99	0.5
io22134401	Nanchang Tanabata banquet performance Secret Guard in the second year	Remarks	io221344	io22115501	False	io22134401_d99	0.5
io221345	Battle Tier 4 Imperial Soldier Golden Polearm	Remarks	io221345	io221000	False		0.5
io221354	Battle Tier 5 Imperial Soldier Gold Saber	Remarks	io221354	io221000	False		0.5
io221355	Battle Tier 5 Imperial Soldier Golden Polearm	Remarks	io221355	io221000	False		0.5
io221364	Battle Tier 6 Imperial Soldier Gold Saber	Remarks	io221364	io221000	False		0.5
io221365	Battle Tier 6 Imperial Soldier Golden Polearm	Remarks	io221365	io221000	False	io221365_d99	0.5
io221444	Battle Tier 4 Imperial Soldier Water Saber	Remarks	io221444	io221000	False	io221444_d99	0.5
io22144401	Nanchang Tanabata banquet performance Secret Guard in the second year	Remarks	io221444	io22115501	False	io22144401_d99	0.5
io221445	Battle Tier 4 Imperial Soldier Water Polearm	Remarks	io221445	io221000	False	io221445_d99	0.5
io221454	Battle Tier 5 Imperial Soldier Water Saber	Remarks	io221454	io221000	False		0.5
io221455	Battle Tier 5 Imperial Soldier Water Polearm	Remarks	io221455	io221000	False		0.5
io221464	Battle Tier 6 Imperial Soldier Water Saber	Remarks	io221464	io221000	False		0.5
io221465	Battle Tier 6 Imperial Soldier Water Polearm	Remarks	io221465	io221000	False		0.5
io222044	Battle Tier 4 Nanchang Soldier Fire Saber	Remarks	io222044	io222000	False	io222044_e79	0.5
io22204401	Two years_Nanchang City Robbery_Fourth Nanchang Soldier Fire Saber01	Remarks	io222044	io222000	False	io22204401_e79	0.5
io22204402	Two years_Nanchang City Robbery_Fourth Nanchang Soldier Fire Saber02	Remarks	io222044	io222000	False	io22204402_e79	0.5
io222045	Battle Tier 4 Nanchang Soldier Fire Polearm	Remarks	io222045	io222000	False	io222045_d99	0.5
io222054	Battle Tier 5 Nanchang Soldier Fire Saber	Remarks	io222054	io222000	False		0.5
io222055	Battle Tier 5 Nanchang Soldier Fire Polearm	Remarks	io222055	io222000	False		0.5
io222064	Battle Tier 6 Nanchang Soldier Fire Saber	Remarks	io222064	io222000	False		0.5
io222065	Battle Tier 6 Nanchang Soldier Fire Polearm	Remarks	io222065	io222000	False		0.5
io222144	Battle Tier 4 Nanchang Soldier soil Saber	Remarks	io222144	io222000	False		0.5
io222145	Battle Tier 4 Nanchang Soldier Polearm	Remarks	io222145	io222000	False	io222145_d99	0.5
io222154	Battle Tier 5 Nanchang Soldier soil Saber	Remarks	io222154	io222000	False		0.5
io222155	Battle Tier 5 Nanchang Soldier Polearm	Remarks	io222155	io222000	False		0.5
io222164	Battle Tier 6 Nanchang Soldier soil Saber	Remarks	io222164	io222000	False		0.5
io222165	Battle Tier 6 Nanchang Soldier Polearm	Remarks	io222165	io222000	False		0.5
io222244	Battle Tier 4 Nanchang Soldier Wood Saber	Remarks	io222244	io222000	False		0.5
io222245	Battle Tier 4 Nanchang Soldier Wood Polearm	Remarks	io222245	io222000	False	io222245_d99,io222245_d98	0.5
io222254	Battle Tier 5 Nanchang Soldier Wood Saber	Remarks	io222254	io222000	False		0.5
io222255	Battle Tier 5 Nanchang Soldier Wood Polearm	Remarks	io222255	io222000	False	io222255_e79	0.5
io222264	Battle Tier 6 Nanchang Soldier Wood Saber	Remarks	io222264	io222000	False		0.5
io222265	Battle Tier 6 Nanchang Soldier Wood Polearm	Remarks	io222265	io222000	False		0.5
io222344	Battle Tier 4 Nanchang Soldier Kim Saber	Remarks	io222344	io222000	False	io222344_e79	0.5
io22234401	Two years_Nanchang City Robbery_Fourth Nanchang Soldier Gold Saber01	Remarks	io222344	io222000	False	io22234401_e79	0.5
io22234402	Two years_Nanchang City Robbery_Fourth Nanchang Soldier Gold Saber02	Remarks	io222344	io222000	False	io22234402_e79	0.5
io222345	Battle Tier 4 Nanchang Soldier Golden Polearm	Remarks	io222345	io222000	False	io222345_d99	0.5
io222354	Battle Tier 5 Nanchang Soldier Kim Saber	Remarks	io222354	io222000	False		0.5
io222355	Battle Tier 5 Nanchang Soldier Golden Polearm	Remarks	io222355	io222000	False		0.5
io222364	Battle Tier 6 Nanchang Soldier Kim Saber	Remarks	io222364	io222000	False		0.5
io222365	Battle Tier 6 Nanchang Soldier Golden Polearm	Remarks	io222365	io222000	False		0.5
io222444	Battle Tier 4 Nanchang Soldier Water Saber	Remarks	io222444	io222000	False		0.5
io222445	Battle Tier 4 Nanchang Soldier Water Polearm	Remarks	io222445	io222000	False	io222445_d99	0.5
io222454	Battle Tier 5 Nanchang Soldier Water Saber	Remarks	io222454	io222000	False		0.5
io222455	Battle Tier 5 Nanchang Soldier Water Polearm	Remarks	io222455	io222000	False		0.5
io222464	Battle Tier 6 Nanchang Soldier Water Saber	Remarks	io222464	io222000	False		0.5
io222465	Battle Tier 6 Nanchang Soldier Water Polearm	Remarks	io222465	io222000	False		0.5
io231046	Battle Tier 4 Assassin Fire Short Range	Remarks	io231046	io231000	False		0.5
io231056	Battle Tier 5 Assassin Fire Short Range	Remarks	io231056	io231000	False		0.5
io231066	Battle Tier 6 Assassin Fire Short Range	Remarks	io231066	io231000	False		0.5
io231146	Battle Tier 4 Assassin Land Short Range	Remarks	io231146	io231000	False		0.5
io231156	Battle Tier 5 Assassin Land Short Range	Remarks	io231156	io231000	False		0.5
io231166	Battle Tier 6 Assassin Land Short Range	Remarks	io231166	io231000	False		0.5
io231246	Battle Tier 4 Assassin Wood Short Range	Remarks	io231246	io231000	False		0.5
io231256	Battle Tier 5 Assassin Wood Short Range	Remarks	io231256	io231000	False		0.5
io231266	Battle Tier 6 Assassin Wood Short Range	Remarks	io231266	io231000	False		0.5
io231346	Battle Tier 4 Assassin Golden Short Range	Remarks	io231346	io231000	False		0.5
io231356	Battle Tier 5 Assassin Golden Short Range	Remarks	io231356	io231000	False		0.5
io231366	Battle Tier 6 Assassin Golden Short Range	Remarks	io231366	io231000	False		0.5
io231446	Battle Tier 4 Assassin Water Short Range	Remarks	io231446	io231000	False		0.5
io231456	Battle Tier 5 Assassin Water Short Range	Remarks	io231456	io231000	False		0.5
io231466	Battle Tier 6 Assassin Water Short Range	Remarks	io231466	io231000	False		0.5
io241044	Battle Tier 4 Mountain Bandit Fire Saber	Remarks	io241044	io241000	False		0.5
io241054	Battle Tier 5 Mountain Bandit Fire Saber	Remarks	io241054	io241000	False		0.5
io241064	Battle Tier 6 Mountain Bandit Fire Saber	Remarks	io241064	io241000	False		0.5
io241144	Battle Tier 4 Mountain Bandit soil Saber	Remarks	io241144	io241000	False		0.5
io241154	Battle Tier 5 Mountain Bandit soil Saber	Remarks	io241154	io241000	False		0.5
io241164	Battle Tier 6 Mountain Bandit soil Saber	Remarks	io241164	io241000	False		0.5
io241244	Battle Tier 4 Mountain Bandit Wood Saber	Remarks	io241244	io241000	False		0.5
io241254	Battle Tier 5 Mountain Bandit Wood Saber	Remarks	io241254	io241000	False		0.5
io241264	Battle Tier 6 Mountain Bandit Wood Saber	Remarks	io241264	io241000	False		0.5
io241344	Battle Tier 4 Mountain Bandit Gold Saber	Remarks	io241344	io241000	False		0.5
io241354	Battle Tier 5 Mountain Bandit Gold Saber	Remarks	io241354	io241000	False		0.5
io241364	Battle Tier 6 Mountain Bandit Gold Saber	Remarks	io241364	io241000	False		0.5
io241444	Battle Tier 4 Mountain Bandit Water Saber	Remarks	io241444	io241000	False		0.5
io241454	Battle Tier 5 Mountain Bandit Water Saber	Remarks	io241454	io241000	False		0.5
io241464	Battle Tier 6 Mountain Bandit Water Saber	Remarks	io241464	io241000	False		0.5
io242044	Fighting Tier 4 Rogue Fire Saber	Remarks	io242044	io242002	False		0.5
io242046	Battle Tier 4 Rogue Fire Short Range	Remarks	io242046	io242001	False		0.5
io242054	Fighting Tier 5 Rogue Fire Saber	Remarks	io242054	io242002	False		0.5
io242056	Battle Tier 5 Rogue Fire Short Range	Remarks	io242056	io242001	False		0.5
io242064	Fighting Tier 6 Rogue Fire Saber	Remarks	io242064	io242002	False		0.5
io242066	Battle Tier 6 Rogue Fire Short Range	Remarks	io242066	io242001	False		0.5
io242144	Fighting Tier 4 Rogue Land Saber	Remarks	io242144	io242001	False		0.5
io242146	Battle Tier 4 Rogue Land Short Range	Remarks	io242146	io242000	False		0.5
io242154	Fighting Tier 5 Rogue Land Saber	Remarks	io242154	io242001	False		0.5
io242156	Battle Tier 5 Rogue Land Short Range	Remarks	io242156	io242000	False		0.5
io242164	Battle Tier 6 Rogue Land Saber	Remarks	io242164	io242001	False		0.5
io242166	Battle Tier 6 Rogue Land Short Range	Remarks	io242166	io242000	False		0.5
io242244	Battle Tier 4 Rogue Wood Saber	Remarks	io242244	io242000	False		0.5
io242246	Battle Tier 4 Rogue Wood Short Range	Remarks	io242246	io242003	False		0.5
io242254	Fighting Tier 5 Rogue Wood Saber	Remarks	io242254	io242000	False		0.5
io242256	Battle Tier 5 Rogue Wood Short Range	Remarks	io242256	io242003	False		0.5
io242264	Fighting Tier 6 Rogue Wood Saber	Remarks	io242264	io242000	False		0.5
io242266	Battle Tier 6 Rogue Wood Short Range	Remarks	io242266	io242003	False		0.5
io242344	Fighting Tier 4 Rogue Kim Saber	Remarks	io242344	io242003	False		0.5
io242346	Battle Tier 4 Rogue Gold Short Range	Remarks	io242346	io242002	False		0.5
io242354	Fighting the fifth gangster Kim Saber	Remarks	io242354	io242003	False		0.5
