in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	0	1	in0101		1.75		True		0
in05727	善琴的师兄	Skilled Zither Playing 	Senior Brother		in0305	Disciple in the pavilion, skilled in playing zither.	0	1	in0305		1.75		False		0
in05728	略通音律的师姐	Senior Sister 	Who Understands Music Theory		in0307	Disciple in the pavilion, slightly versed in music theory.	1	1	in0307		1.65		False		0
in05729	善棋的师兄	Skilled Go Playing 	Senior Brother		in0303	Disciple in the pavilion, skilled in playing Go.	0	1	in0303		1.75		False		0
in05730	略通棋艺的师姐	Senior Sister 	Who Understands Go		in0311	Disciple in the pavillion, moderately skilled in the art of Go.	1	1	in0311		1.65		False		0
in05731	善棋的师姐	Skilled Go Playing 	Senior Sister		in0309	Disciple in the pavillion, moderately skilled in the art of Go.	1	1	in0309		1.65		False		0
in05732	略通棋艺的师兄	Senior Brother 	Who Understands Go		in0305	Disciple in the pavillion, moderately skilled in the art of Go.	0	1	in0305		1.75		False		0
in05733	善书的师姐	Skilled Calligrapher 	Senior Sister		in0311	Disciple in the pavilion, skilled in Calligraphy.	1	1	in0311		1.65		False		0
in05734	略通书艺的师姐	Senior Sister 	Who Understands Calligraphy		in0308	Disciple in the pavilion, moderately skilled in the art of calligraphy.	1	1	in0308		1.65		False		0
in05735	善书的师兄	Skilled Calligrapher 	Senior Brother		in0302	Disciple in the pavilion, skilled in Calligraphy.	0	1	in0302		1.75		False		0
in05736	略通书艺的师兄	Senior Brother 	Who Understands Calligraphy		in0303	Disciple in the pavilion, moderately skilled in the art of calligraphy.	0	1	in0303		1.75		False		0
in05737	善画的师兄	Skilled Painter 	Senior Brother		in0304	Disciple in the pavilion, skilled in Painting.	0	1	in0304		1.75		False		0
in05738	略通画艺的师兄	Senior Brother 	Who Understands Painting		in0303	Disciple in the pavilion, moderately skilled in the art of painting.	0	1	in0303		1.75		False		0
in05739	善画的师姐	Skilled Painter 	Senior Sister		in0308	Disciple in the pavilion, skilled in Painting.	1	1	in0308		1.65		False		0
in05740	略通画艺的师姐	Senior Sister 	Who Understands Painting		in0312	Disciple in the pavilion, moderately skilled in the art of painting.	1	1	in0312		1.65		False		0
in05741	陌生男子	Strange 	Man		in0000		0	1	ar0331		1.75		False		1
in058091	恒山屍人吴平	Wu 	Ping		ev0507	After leaving Sky Stealer Fort and joining Abyssal Palace, Wu Ping, who practiced their dark arts, underwent a significant transformation in both strength and mentality. The only constant may be the determination to protect Yu'er.	0	1	ev0507	io261000	1.75		True		2
in05822	二年夏校桑登阳	Sang 	Dengyang		ar0604	A messenger from Robbing Stallion Camp, have excellent equestrian skill.	0	1	ar0604		1.75		False		1
in05823	二年夏校刘安邦	Liu 	Anbang		ev0204	The commander of the Secret Guards assigned to attack the Cave Badger Camp, seems to have limited knowledge about martial artists.	0	1	ev0204		1.75		False		1
in05824	二年夏校魏遵	Wei 	Zun		ar0503	The commander of the Northern Flame Guard tasked with attacking the Cave Badger Camp. He was under the command of Shangguan Nan, the left governor.	0	1	ar0503		1.75		False		1
in05828	二年夏校叶梦秋	Ye 	Mengqiu		ev0702	Zhenwu Temple Daoist, tasked with attacking the Cave Badger Camp. Along with fellow disciples, they attempted to sweep through the fortress from outside but were blocked by the Tomb Gate, leading to a separation from their senior brother inside the camp.	0	1	ev0702	in48001	1.75		False		0
in05829	二年夏校起居室锦衣卫小旗	Secret Guard 	Banner Sergeant		ev0204	Secret Guard Banner Sergeant, tasked with attacking the Cave Badger Camp, is loyal and upright, dedicated to duty.	0	1	ev0204		1.75		False		1
in05830	二年夏校起居室家眷乡村普通男	Cave Badger Camp 	Family Member		in0000	Family members of the Cave Badger Camp members, most of whom are not skilled in martial arts, primarily assist in managing various affairs within the camp.	0	1	ar0301		1.75		False		1
in05831	二年夏校起居室家眷乡村穷困女	Cave Badger Camp 	Family Member		in0000	Family members of the Cave Badger Camp members, most of whom are not skilled in martial arts, primarily assist in managing various affairs within the camp.	1	1	ar0329		1.75		False		0
in05832	二年夏校起居室家眷乡村穷困老公公	Cave Badger Camp 	Family Member		in0000	Family members of the Cave Badger Camp members, most of whom are not skilled in martial arts, primarily assist in managing various affairs within the camp.	0	1	ar0347		1.75		False		2
in05833	二年夏校起居室家眷乡村穷困老婆婆	Cave Badger Camp 	Family Member		in0000	Family members of the Cave Badger Camp members, most of whom are not skilled in martial arts, primarily assist in managing various affairs within the camp.	1	1	ar0351		1.75		False		2
in05834	二年夏校曹梦溪	Cao 	Mengxi		ev0702	Zhenwu Temple Daoist, tasked with attacking the Cave Badger Camp. Along with fellow disciples, they managed to enter the camp but were trapped in the central hall, leading to a separation from their senior brother within the camp.	0	1	ev0702	in48001	1.75		False		0
in05835	二年夏校牢房屍人	Corpse 	Zombie		ev0520	Grayish skin, dull eyes... corpses? No... they appear to be living, but filled with resentment, as if they have lost their sanity.	0	1	ev0505	in26001	1.75		True		2
in05836	二年夏校牢房屍人	Corpse 	Zombie		ev0520	Grayish skin, dull eyes... corpses? No... they appear to be living, but filled with resentment, as if they have lost their sanity.	0	1	ev0520	in26001	1.75		True		2
in05837	二年夏校牢房屍人	Corpse 	Zombie		ev0520	Grayish skin, dull eyes... corpses? No... they appear to be living, but filled with resentment, as if they have lost their sanity.	0	1	ev0521	in26001	1.75		True		2
in05838	吴寒雨	Wu 	Hanyu		ar0340	The long-lost daughter of Wu Ping, who used to live on the outskirts of Nanchang City with her father. Her mother passed away early, and both father and daughter relied on each other for many years. She met Luo Ping through the meal distribution.	1	4	ar0340		1.4		True		0
in05839	恒山流民一	Homeless 	People			The refugees imprisoned in Mount Heng, rescued by Duan Hong'er.	0	1	ar0316		1.4		False		1
in05840	恒山流民二	Homeless 	People			The refugees imprisoned in Mount Heng, rescued by Duan Hong'er.	0	1	ar0301		1.4		False		1
in05841	恒山流民三	Homeless 	People			The refugees imprisoned in Mount Heng, rescued by Duan Hong'er.	0	1	ar0315		1.4		False		1
in05845	红儿五阶锦衣卫赵毅	Zhao 	Yi		ev0204	Secret Guard Banner Sergeant, who was ordered to track down prison-robbing Corpse Zombie, harbors deep resentment towards the undead who abducted innocent civilians.	0	1	ev0204		1.75		False		1
in06041	屍化宫紫痕	Gong 	Zihen		ev0113	After practicing The Sutra of the Nether World and becoming member of Abyssal Palace, Gong Zihen not only greatly advanced in martial arts but also became increasingly obsessed and mad about Chu Tianbi and the Xia Pavilion...	0	2	ev0113	in0604	1.9		True		1
in0605	谛听	Di 	Ting		in0131	Disciple of the Iron Temple of Spiritual Dragon, a martial monk, with the Buddhist name Di Ting. Born in a coastal fishing village in the southeast, he experienced the ravages of the Japanese invasion in his childhood, leading to the destruction of his family. He was saved by Master Yunqi, and since then, he has devoted himself to Buddhism and martial arts, with the lifelong aspiration of eliminating all evildoers in the world.	0	1	in0131	io511000	1.75		True		0
in06051	谛听脱帽	Di 	Ting		in0132	Disciple of the Iron Temple of Spiritual Dragon, a martial monk, with the Buddhist name Di Ting. Born in a coastal fishing village in the southeast, he experienced the ravages of the Japanese invasion in his childhood, leading to the destruction of his family. He was saved by Master Yunqi, and since then, he has devoted himself to Buddhism and martial arts, with the lifelong aspiration of eliminating all evildoers in the world.	0	1	in0132	io511000	1.75		True		0
in110321	恒山屍人罗夫人	Lady 	Luo		ev0526	After losing her husband, she joined Abyssal Palace with her daughter Luo Ping, and after practicing evil arts, Lady Luo's strength and mind are different from the past. The only thing that remains unchanged is perhaps her determination to protect Ping'er...	1	1	ev0526	io261001	1.65		True		1
in11034	阿琉		Ah Liu		ar0339	A girl who lives with her mother and dreams of becoming a hero. For this reason, she practice sword diligently every day without interruption.	1	4	ar0339		1.5		True		0
in12001	秋水楼老板	Autumnwater Inn 	Boss		in0000	The owner of Autumnwater Inn who lost his mind and fell into a frenzy.	0	1	ar0353	in12001	1.75		False		1
in12002	林青儿	Ling 	Qin'er				1	1	ar0332		1.65		False		0
in12003	秋水楼小二	Autumnwater Inn 	Server				0	1	ar0313		1.75		False		0
in12011	长天客栈老板娘	Great Sky Hostel 	Boss lady				1	1	ar0354		1.65		False		1
in12012	陈季轩	Chen 	Ji Xuan	Heir of Great Sky Hostel	in0000	The son of the proprietress of Great Sky Hostel, in order to inherit the post of innkeeper, he studoed cooking skills hard. Seems to have feelings for the daughter of Autumn Water Inn, Lin Qinger.	0	1	ar0303		1.75		False		0
in12013	长天客栈小二	Great Sky Hostel 	Server				0	1	ar0313		1.75		False		0
in12021	张大夫	Doctor 	Zhang 				0	1	ar0321		1.75		False		1
in12022	慵懒的富商	Lazy 	Merchant				0	1	ar0331		1.75		False		1
in12023	高傲的男孩	Proud 	Boy				0	4	ar0341		1.4		False		0
in12031	糖葫芦小贩	Tánghúlu 	Peddler				0	1	ar0301		1.75		False		0
in12032	甘果铺小贩	Sweet Fruit 	Peddler				1	1	ar0302		1.65		False		0
in12033	点心铺小贩	Dim Sum 	Peddler				0	1	ar0311		1.75		False		0
in12034	算命婶	Fortune Teller 	Aunt				1	1	ar0350		1.65		False		2
in12035	杂货铺小哥	Grocery Store 	Lad				0	1	ar0312		1.75		False		0
in12036	衣饰店婆婆	Clothing Store 	Grandma				1	1	ar0349		1.65		False		2
in12037	纸伞店小妹	Paper Parasol Store 	Lass				1	1	ar0326		1.65		False		0
in12038	认真的女孩	Serious 	Girl				1	4	ar0344		1.4		False		0
in12039	马夫	Horse 	Groom				0	1	ar0316		1.75		False		1
in12041	莺花女子 青梅	Azure 	Plum				1	1	ar0317		1.65		False		0
in12042	莺花女子 紫蕊	Purple 	Pistil				1	1	ar0319		1.65		False		0
in12043	莺花女子 人面桃	Peach 	Face				1	1	ar0318		1.65		False		0
in12071	烂醉的酒客	Drunken 	Alcoholic				0	1	ar0315		1.75		False		1
in12072	意识不清的酒客	Unconscious 	Alcoholic				0	1	ar0316		1.75		False		1
in12073	贪玩的男孩	Playful 	Boy				0	4	ar0342		1.4		False		0
in12074	亲切的女孩	Friendly 	Girl				1	4	ar0308		1.4		False		0
in14001	刘礿_七夕小杂鱼	Liu 	Yun		in0000	The son of a fifth-ranking official in the capital, who arrived in Nanchang City during the Qixi Festival.	0	1	ar0331		1.75		False		0
in15006_01	王家次子(火烧重岩村战斗演出)	Wang 	Ah Bao		ar0305	The boy from Zhongyan Village, the twin brother of Wang Ah Cai.	0	4	ar0305	in15006_01	1.4		True		0
in15101	村长岳禄	Village Chief 	Yue	Yue Lu	in0000	The village chief of Zhongyan Village, prioritizing the survival and interests of the village above all. Though compelled by the counsillor to commit wrongdoings, he is, in reality, a kind-hearted old man.	0	1	ar0345		1.75		False		2
in15102	村长夫人阿若	Village Chief 	Wife	Ah Ruo	in0001	The wife of the village chief Yue Lu in Zhongyan Village, having been married for several decades and shares a deep and affectionate bond with her husband. It is said that she was once considered the most beautiful woman in the villages around Jiangxi.	1	1	ar0349	in15102	1.65		False		2
in15111	王阿嫂	Aunt 	Wang		in0001	The mother of the Wang brothers, who, after her husband's death due to illness, resiliently raised her two children on her own. She often helps organize medicinal herbs in the pharmacy and has an interest in gardening.	1	1	ar0326	in15111	1.65		False		1
in15121	铁哥	Brother 	Tie		in0000	Inheriting his ancestor's blacksmithing skills, he forges various high-quality iron tools for the villagers of Zhongyan Village. He is a warm-hearted elder brother. After the closure of the mine, he runs through the mountains every day, searching for the original heavy stone ore.	0	1	ar0312		1.75		False		1
in15131	猎户阿七	Hunter 	Ah Qi		in0000	The hunter of Zhongyan Village, highly skilled in hunting. While having a somewhat stubborn and reclusive personality, the people of Zhongyan Village know that Ah Qi is just not good with words. There seems to be some history between him and Old Blackie.	0	1	ar0315		1.75		False		1
in15132	老黑	Old 	Blackie		be0108	A massive black bear dwelling in the Zhongyan Mountain area, seemingly having some history with Ah Qi.	3	3	be0108	in94001	1.4		False		1
in15141	客店老板	Inn 	Owner		in0000	Having lived in Zhongyan Village since childhood, never leaving the village, and thus knowledgeable about many anecdotes and stories of Zhongyan Village. Interested in hosting passing travelers.	0	1	ar0347	in13001	1.75		False		2
in15142	茶铺老板娘	Tea Shop 	Owner		in0001	Old and kind grandmother, running a simple tea shop in Zhongyan Village.	1	1	ar0351	in13020	1.65		False		2
in15151	大夫徐尚	Doctor 	Xu Shang		in0000	A doctor with a cold demeanor but warm heart, specializing in treating bruises and injuries for the villagers. Although he had studying the peculiar diseases of Zhongyan Village for years, progress has been limited due to scarce resources.	0	1	ar0322		1.75		False		1
in15171	乞丐	Begging 	Beggar		in0000	A beggar begging in the village, often disappearing without a trace, only to reappear mysteriously.	0	1	ar0323		1.75		False		1
in15172	流氓大哥	Ruffian 	Boss		in0000	A ruffian who always loiters near Zhongyan Village, appearing to be a bad guy but never actually harming the people of Zhongyan Village.	0	1	ev0406		1.75		False		1
in15173	地痞小弟	Ruffian 	Lackey		in0000	A ruffian who always loiters near Zhongyan Village, appearing to be a bad guy but never actually harming the people of Zhongyan Village.	0	1	ev0405		1.75		False		1
in19001	行商	Travelling 	Merchant		in0000	A down-and-out merchant who came from afar from Nanchang City, aiming to buy a large quantity of rare ores to make a fortune. For some reason, his luck has always been bad.	0	1	ar0331	in19001	1.75		False		1
in19002	驮夫	Luggage 	Carrier		in0000		0	1	ar0316		1.75		False		1
in21009	凌无绝(女)	Ling 	Wujue		ev0117	The mysterious young swordswoman	1	1	ev0117	in21009	1.65		True		0
in210091	凌无绝(女口罩)	Ling 	Wujue		ev0115	The mysterious young swordswoman	1	1	ev0115	in21009	1.65		True		0
in21010	凌无绝(男)	Ling 	Wujue		ev0116	The mysterious young swordsman.	0	1	ev0116	in21010	1.75		True		0
in210101	凌无绝(男口罩)	Ling 	Wujue		ev0114	The mysterious young swordsman.	0	1	ev0114	in21010	1.75		True		0
in32011	坤龙门-张参	Zhang 	Can		ev0704	Disciple of Earth Dragon Sect, he is inseparable from Li Si, his close brother.	0	1	ev0704		1.75		False		0
in32012	坤龙门-李嗣	Li 	Si		ev0704	Disciple of Earth Dragon Sect, he is inseparable from Zhang Can, his close brother.	0	1	ev0704		1.75		False		0
in32013	坤龙门-吴匛	Wu 	Jiu		ev0704	Disciple of Earth Dragon Sect, having recently joined, he is the junior brother to everyone.	0	1	ev0704		1.75		True		0
in32014	坤龙门-琼英	Qiong 	Ying		ev0705	Disciple of Earth Dragon Sect, she is straightforward and is seen as the big sister by the younger generation of disciples in Earth Dragon Sect.	1	1	ev0705		1.65		True		0
in33011	日月山庄-嫡系-锺亦晌	Zhong 	Yishang		ar0702	Sun Moon Mountain Villa Main Family disciple, he is the cousin of Zhong Ruoxin, known for his honesty and loyalty.	0	1	ar0702		1.75		True		0
in33012	日月山庄-嫡系-锺亦昭	Zhong 	Yizhao		ar0703	Sun Moon Mountain Villa Main Family disciple, she is the sister of Zhong Yishang and is new to the Jianghu.	1	1	ar0703		1.65		False		0
in33013	日月山庄-旁系-祁风	Qi 	Feng		ar0704	Sun Moon Mountain Villa Branch Family disciple, currently the best among Branch Family disciples, aspiring to become the head of the Sun and Moon Villa.	0	1	ar0704		1.75		False		0
in33014	日月山庄-旁系-甄如燕	Zhen 	Ruyan		ar0705	Sun Moon Mountain Villa Branch Family disciple, she admires Senior Brother Qi Feng.	1	1	ar0705		1.65		False		0
in34002	上官悼	Shangguan 	Diao		ar0502	The eldest brother among the same generation in the Shangguan family in Yanjing, hearty and straightforward, cares a lot about the younger generation, Captain of the Northern Flame Guard.	0	2	ar0502		1.9		True		1
in34003	上官夙	Shangguan 	Su		ar0502	In the Shangguan family in Yanjing, among the same generation, he is older and assists Shangguan Xuan in handling some military affairs. His official position is Deputy Commander.	0	2	ar0502		1.9		True		1
in34004	上官思	Shangguan 	Si		ar0503	In the younger generation of the Shangguan family in Yanjing, diligent in training, hoping to join the Xia Pavilion one day.	0	1	ar0503		1.75		True		0
in34005	上官之	Shangguan 	Zhi		ar0503	Descendants of the Shangguan family in Yanjing, greatly admire Shangguan Xu and Shangguan Nan.	0	1	ar0503		1.75		True		0
in35011	窃天坞-沈别	Shen 	Bie		ar0604	Disciple of the Sky Stealer Fort's Mountain Mandrill Camp, do not have their own camp, yet they persistently pursue finding a wife for their camp.	0	1	ar0604		1.75		False		0
in35012	窃天坞-黄杨	Huang 	Yang		ar0604	Disciple of Sky Stealer Fort's Robbing Stallion Camp, possess the skill of hitting a target from a hundred paces and are also adept at using saber techniques.	0	1	ar0604		1.75		False		0
in35013	窃天坞-李妙	Li 	Miao		ar0604	Disciple of Sky Stealer Fort's Drum Flea Camp, self-proclaimed masters of stealth, seem to enjoy the covert process of stealing rather than the pursuit of wealth.	0	1	ar0604		1.75		False		0
in36011	白狐-清狐	Clear 	Fox		in0001	Disciples of Sky Stealer Fort's White Fox Camp, graceful and alluring, have gained widespread fame under various aliases, though it seems they have experienced numerous stories along the way.	1	1	ar0317		1.65		False		0
in36012	白狐-云狐	Cloud 	Fox		in0001	Disciples of Sky Stealer Fort's White Fox Camp, with bright eyes and white teeth, possess a beauty that rivals the appearance of flowers and the moon. However, they are not yet accustomed to the ways and style of the White Fox Camp.	1	1	ar0319		1.65		False		0
in39001	镜目	Mirror 	Gaze	Five Mirrors of Holy Rock	ev0714	One of the Five Mirrors of the Holy Rock Sect, with a benevolent expression and respected virtue, excelling in staff techniques among the Five Mirrors. Proficient in the Holy Rock Sect's secret technique, the Five Sin Ward, to thoroughly understand the enemy's and one's own Qi. Their exceptional skill, the Eight Sacred Path Staff, is renowned in the wulin for its righteousness, brilliance, and unparalleled strength.	0	2	ev0714	io491000	1.75		True		2
in42007	坤龙门弟子_男	Earth Dragon Sect 	Disciple		ev0704	Male disciples of the Earth Dragon Sect, the largest in number and most widely distributed in the Wulin, come from various backgrounds and professions. Consequently, the quality of disciples varies, with a primary focus on expertise in fist and leg techniques.	0	1	ev0704		1.75		False		0
in42008	坤龙门弟子_女	Earth Dragon Sect 	Female Disciple		ev0705	Female disciples of the Earth Dragon Sect, the largest in number and most widely distributed in the Wulin, come from various backgrounds and professions. Consequently, the quality of disciples varies, with a primary focus on expertise in fist and leg techniques.	1	1	ev0705		1.65		False		0
in53001	沐璎	Mu 	Ying	Sword Maiden of Fog and Snow	ev0710	The eldest daughter of Mu Hantie, the master of Misty Castle, polite and elegent, and unmatched amongst younger generations of the Mu family for her sword skills. She has no shortage of admirals in the martial arts and the political world. Yet she tossed most of her duties to her brother Mu Lang, and instead travel the world with her guards to look for fun.	1	1	ev0710	in53001	1.75		True		0
io22115501	战斗用锦衣卫泛用	Secret 	Guard		ev0204	Imperial Secret Guard, adept not only in saber and spear techniques but also trained in controlling automatons, carrying the banner of the Azure Sky Army.	0	1	ev0204		1.75		False		1
io26102101	二年恒山真武道屍人	Zhenwu Temple 	Corpse Zombie		in0000	Zhenwu Temple disciples, ravaged by the poison of the Corpse Zombie, exhibit a bewildered gaze, muttering and howling, appearing to have lost their sanity.	0	1	ev0515	in26001	1.75		False		2
io26102102	二年恒山日月山庄屍人	Sun Moon Mountain Villa 	Corpse Zombie		in0000	Sun Moon Mountain Villa disciples, ravaged by the poison of the Corpse Zombie, display a confused gaze, muttering and howling, appearing to have lost their sanity.	0	1	ev0524	in26001	1.75		False		2
io26142101	二年恒山窃天坞屍人	Sky Stealer Fort 	Corpse Zombie		in0000	Sky Stealer Fort disciples, ravaged by the poison of the Corpse Zombie, display a confused gaze, muttering and howling, appearing to have lost their sanity.	0	1	ev0518	in26001	1.75		False		2
io45114401	二年夏校穴獾寨众泛用	Cave Badger 	Thief		ar0604	One of the five strongholds of Sky Stealer Fort, the Cave Badger Camp, consists mainly of tomb raiders and thieves.	0	1	ar0604		1.75		False		1
io491000	圣岩宗弟子	Holy Rock Sect 	Disciple		ev0706	The martial monks of the Songshan Holy Rock Sect, rather than emphasizing the conventional ideals of chivalry, prioritize the profound pursuit of martial arts and Zen philosophy as their noble goals. Their disciples tend to be reserved and silent, adhering strictly to the sect's rules. They spend extended periods in seclusion within the temples of Mount Song, excelling in staff and fist techniques.	0	2	ev0706	io491000	1.75		False		0
io521000	仙风观弟子_男	Divine Wind Temple 	Disciple		ev0707	The young daoist priests of the Divine WInd Temple, renowned in the Wulin for their adept healing skills. They are often low-key and serene practitioners, carrying out charitable deeds by helping the needy and healing the injured. Their compassionate actions have earned them the respect of many martial artists and common people.	0	1	ev0707		1.75		False		0
io521001	仙风观弟子_女	Divine Wind Temple 	Female Disciple		ev0708	The young female daoist priests of the Divine WInd Temple, renowned in the Wulin for their adept healing skills. They are often low-key and serene practitioners, carrying out charitable deeds by helping the needy and healing the injured. Their compassionate actions have earned them the respect of many martial artists and common people.	1	1	ev0708		1.65		False		0
io531000	苍茫城弟子_男	Misty Castle 	Disciple		ev0709	The Swordsmen of Misty Castle, loyal to the Mu Hantian of Dian Kingdom, dedicate themselves to rigorous training in the perpetually cold and icy Jade Dragon Snow Mountain. Many of them have developed a character marked by resilience, calmness, and hard work. Proficient in the art of swordsmithing, they are renowned for their swift and agile sword techniques.	0	1	ev0709	io531000	1.75		False		0
io531001	苍茫城弟子_女	Misty Castle 	Disciple		ev0710		1	1	ev0710	in53001	1.65		False		0
io541000	赤骨族士兵(无手弩版)	Blood Wolf 	Barbarian		ev0712		0	1	ev0712		1.75		False		1
io541001	赤骨族士兵(手弩版)	Blood Wolf 	Barbarian		ev0713		0	1	ev0713		1.75		False		1
in4100101	尸体演出用冰清剑派门人	Crystalline Ice Sword Sect 	Disciple		ar0402	The female disciples of the Crystalline Ice Sword Sect, adhere strictly to the sect's rules, maintaining a pure and chaste demeanor. Any interaction with men is met with severe punishment, and due to the strict rules and discipline in recent years, the sect has experienced a decline in disciples. Fewer women come to seek apprenticeship, and the sect's influence is not as prominent as before.	1	1	ar0402_2		1.65		False		0
in4500101	尸体演出用窃天坞众	Sky Stealer Fort 	Thief		ar0604	The thieves of unknown origin.	0	1	ar0604_2		1.75		False		1
in4800101	尸体演出用真武道门人	Zhenwu Temple 	Disciple		ev0702	The Daoists of Zhenwu Temple, much like the Martial Monks of the Holy Rock Sect in the northern rivers, are admired and respected by many common people.	0	1	ev0702_2	in48001	1.75		False		0
io26100001	尸体演出用男尸人	Corpse 	Zombie		ev0501	Corpse zombie, emitting a strange aura, yet able to maintain self-awareness.	0	1	ev0501_2	io261000	1.75		False		0
io26100101	尸体演出用女尸人	Corpse 	Zombie		ev0502	Corpse zombie, emitting a strange aura, yet able to maintain self-awareness.	1	1	ev0502_2	io261001	1.65		False		0
io45114402	尸体演出用二年夏校穴獾寨众泛用	Cave Badger 	Thief		ar0604	One of the five strongholds of Sky Stealer Fort, the Cave Badger Camp, consists mostly of tomb raiders and thieves.	0	1	ar0604_2		1.75		False		1
in010301	锺若昕	Zhong 	Ruoxin		in0103	A girl from Sichuan, and the legitimate heir of Sun Moon Mountain Villa.<br>She is easy going and pure minded. Seeing her family in decline day by day, she wish to restore the glory of the Zhong Family.	1	0	in0119	in0103	1.5	704,712,706	True		0
in010501	素体石崑	Shi 	Kun		in0105	The young master of the Hall of Vicissitudes, he has been instructed by professionals of the guild since his childhood. Despite his youth, he has mastered a vicious palm style. <br>He has extremely high expectations of himself, and rarely gets close to others, instead treating them coldly.	0	1	in0121	in0105	1.75	703,707	True		0
in05211	行脚商人	Travelling 	Merchant 		in0000	A traveling merchant passing through the Three Heroes Village from a distant land, possessing a variety of rare commodities.	0	1	ar0330		1.75		False		2
in05212	端午包粽大赛包头师兄	Xia Pavillion 	Senior Brother		in0301	A disciple in the Xia Pavilion.	0	1	in0301		1.75		False		0
in05213	端午包粽大赛短发师兄	Xia Pavillion 	Senior Brother		in0302	A disciple in the Xia Pavilion.	0	1	in0302		1.75		False		0
in05214	端午包粽大赛包头师兄的小弟（一）	Baotou Sect 	Senior Brother		in0305	A disciple in the Xia Pavilion.	0	1	in0305		1.75		False		0
in05215	端午包粽大赛包头师兄的小弟（二）	Baotou Sect 	Senior Brother		in0305	A disciple in the Xia Pavilion.	0	1	in0305		1.75		False		0
in05216	端午包粽大赛包头师兄的小弟（三）	Baotou Sect 	Senior Brother		in0305	A disciple in the Xia Pavilion.	0	1	in0305		1.75		False		0
in05217	端午包粽大赛短发师兄的小弟（一）	Duanfa Sect 	Senior Brother		in0304	A disciple in the Xia Pavilion.	0	1	in0304		1.75		False		0
in05218	端午包粽大赛短发师兄的小弟（二）	Duanfa Sect 	Senior Brother		in0304	A disciple in the Xia Pavilion.	0	1	in0304		1.75		False		0
in05219	端午包粽大赛短发师兄的小弟（三）	Duanfa Sect 	Senior Brother		in0304	A disciple in the Xia Pavilion.	0	1	in0304		1.75		False		0
in05579	石崑三阶_吴远	Travelling Merchant		Merchant	in0000		0	1	ar0353		1.75		False		1
in05580	石崑三阶_吴牧之	Elegant Dressed Young Man			in0000		0	1	ar0303		1.75		False		1
in05581	石崑三阶_丁叔	Uncle 	Ding		in0000		0	1	ar0309		1.75		False		2
in05582	石崑三阶_王齐	Sturdy young man		River Churning Tiger	in0306	The son of the leader of the Mountain Bandit Lair, but unwilling to inherit the position of Mountain Bandit leader, so he fled the stronghold and eventually arrived at Xia Pavilion to learn martial arts.<br>Hot-tempered and cunning, he is willing to use any means to defeat enemies, but values loyalty and friendship when it comes to companions.	0	1	in0306		1.75		True		0
in05583	石崑三阶_山贼01	Mountain Bandit			ev0402	Roving the jianghu, these bandits often set up bases in the lush green mountains and wilderness. When resources within the base are insufficient, they descend from the mountains to engage in robbery. They are the most dreaded adversaries for common people and merchants.	0	1	ev0402		1.75		False		1
in05584	石崑三阶_山贼02	Mountain Bandit			ev0402	Roving the jianghu, these bandits often set up bases in the lush green mountains and wilderness. When resources within the base are insufficient, they descend from the mountains to engage in robbery. They are the most dreaded adversaries for common people and merchants.	0	1	ev0402		1.75		False		1
in05585	石崑三阶_山贼03	Mountain Bandit			ev0402	Roving the jianghu, these bandits often set up bases in the lush green mountains and wilderness. When resources within the base are insufficient, they descend from the mountains to engage in robbery. They are the most dreaded adversaries for common people and merchants.	0	1	ev0402		1.75		False		1
in05589	石崑四阶_民女阿青	Villager 			in0001	The younger sister of a female disciple from the Crystalline Ice Sword Sect, she was kidnapped by Mountain Bandits while traveling alone through a forest path. Although she possesses no martial skills, her mind is calm, and she has a clear understanding of situations.	1	1	ar0302		1.65		False		0
in05742	武辙线女主	Cai 	Si		ar0332	Daughter of a friend, entrusted to Xia Pavilion by Wu Hao	1	1	ar0332		1.65		True		0
in05743	上官煦四战斗用北焰卫刺客	Masked 	Assassin		ev0301	A masked assassin with an unknown background and identity...	0	1	ev0301		1.75		False		1
in05744	上官煦四战斗用锦衣卫刺客	Masked 	Assassin		ev0301	A masked assassin with an unknown background and identity...	0	1	ev0301		1.75		False		1
in05745	上官煦四战斗用悲欢楼刺客	Masked 	Assassin		ev0301	A masked assassin with an unknown background and identity...	0	1	ev0301		1.75		False		1
in34006	上官宇	Shangguan 	Yu		ar0502	In the Shangguan family in Yanjing, Shangguan Yu is a paternal uncle to Shangguan Xu, belonging to the same generation as Shangguan Xuan. He assists Shangguan Xu in nurturing her as future Shangguan family's leader.	0	2	ar0502		1.9		True		1
bec1306502_01	第三年夏校第三战：增幅木人（机关人路线）	Wooden 	Automaton		in0000	Equipped with a special Source Stone, this Wooden Automaton enhances the combat efficiency of all Automatons in its vicinity.	3	3	ob_woodenman_07		1.5		False	bec1306502_01	0
bec5203011_01	中立线_金刚传书_酒缸	Wine 	Jar		in0001	The wine jar used by Canteen Aunt to ferments tofu, emits a pungent odor even without getting close...	3	3	ob_container02		1.5		False	bec5203011_01	0
bec5203011_02	中立线_金刚传书_水缸	Water 	Jar		in0001	The wine jar used by Canteen Aunt to marinate catfish... Whether it's delicious or not varies from person to person.	3	3	ob_container03		1.5		False	bec5203011_02	0
