in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br> Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Chongyan Village.	0	1	in0101		1.75		True		0
io221000	战斗用官兵	Imperial	Soldier		ev0204	Imperial Soldier, the Imperial Soldier, used Saber's gun skills without permission, but had no knowledge of the use of soldiers.	0	1	ev0204		1.75		False		1
io222000	战斗用南昌官兵	Nanchang 	Soldier		ev0205	Soldiers from Nanchang magistrate guardhouses, wear almond yellow banners upon their backs.	0	1	ev0205		1.75		False		1
io231000	战斗用刺客	Masked 	Assassin		ev0301	Masked killers of unknown origin...	0	1	ev0301		1.75		False		1
io241000	战斗用山贼	Mountain 	Thief		ev0402	The thieves of the rivers and lakes often set up villages in the green forests and mountains. When the materials in the villages are insufficient, they will go down the mountains and grab them. This is the most troublesome object for the civilians and traders.	0	1	ev0402		1.75		False		1
io242000	战斗用流氓A	Marketplace 	Thug		ev0403	The hooligans that can be seen everywhere, behave crudely, mostly bully others, and are actually incapable.	0	1	ev0403		1.75		False		1
io242001	战斗用流氓B	Marketplace 	Thug		ev0403	The hooligans that can be seen everywhere, behave crudely, mostly bully others, and are actually incapable.	0	1	ev0404		1.75		False		1
io242002	战斗用流氓C	Marketplace 	Thug		ev0403	The hooligans that can be seen everywhere, behave crudely, mostly bully others, and are actually incapable.	0	1	ev0405		1.75		False		1
io242003	战斗用流氓D	Marketplace 	Thug		ev0403	The hooligans that can be seen everywhere, behave crudely, mostly bully others, and are actually incapable.	0	1	ev0406		1.75		False		1
io251000	战斗用武人	Martial 	Artist		in0000	The martial arts of the arena, the martial arts are mediocre, it is difficult to become a master.	0	1	ar0324		1.75		False		1
io261000	战斗用男尸人	Corpse	Zombie		ev0501	Corpse Zombie who exudes a strange breath, but can maintain self-awareness.	0	1	ev0501	io261000	1.75		False		0
io261001	战斗用女尸人	Corpse	Zombie		ev0502	Corpse Zombie who exudes a strange breath, but can maintain self-awareness.	1	1	ev0502	io261001	1.65		False		0
bec001	bec001	Go	table		in0205	Ordinary Go table	3	3	ob_chi01		1.5		True	bec001	0
bec1207201_01	第二年七夕_金刚战保护用桌椅	Banquet 	Table		in0001	Tables and chairs used in the banquet competition will be compensated for damage.	3	3	ob_table02		1.5		False	bec1207201_01	0
bec1207201_02	第二年七夕_金刚战保护用桌椅02	Banquet 	Table		in0001	Tables and chairs used in the banquet competition will be compensated for damage.	3	3	ob_table07		1.5		False	bec1207201_02	0
in010601	素体南飞鍠	Nan 	Feihuang		in0106	The teenagers from the rural villages are big and transformed, good wine and heavy friends, and talented in Martial Art.<br> When he was a child, he was called by a vagrant Sword guest. Since then, he has become fascinated by Sword technique.	0	1	in0122	in0106	1.75	703,705,713	True		0
in0206a	唐三长(第二年末手持百里风雷用)	Tang	Sanchang	Fisherman upon Great Waves	in0206	The master of polearms in Xia Pavilion, as well as the boatman ferrying guests and students. Addicted to drinking and often neglect his duty because of it. Was a disciple of Xia Pavilion in his youth, though he often flaunt his life experiences to the students, he rarely speaks about his personal past.	0	1	in0206	in0206	1.75		True		2
in03013	半杂鱼13	Yao 	Shanling		in03013	A female disciple from the divine wind temple, student of Xiang Qinzi, has an almost fanatical passion to heal others. She therefore gets along with her senior Yun Xiaohou very well.	1	1	in0324		1.65		True		0
in03014	半杂鱼14	He 	Chang Rui		in05510	An young man who left his hometown and came to Xia Pavillion to participate in the pavilion trial. He appears introverted and weak, but actually have a determined and tough heart.	0	1	in0303		1.65		True		0
in030141	半杂鱼14何长瑞屍人	He 	Chang Rui		in05511	An young man who left his hometown and came to Xia Pavillion to participate in the pavilion trial. He appears introverted and weak, but actually have a determined and tough heart. Yet after being tormented by the corpse poison, he seems to have lost his minds just like the other afflicated disciples.	0	1	ev0527	in05569	1.75		True		2
in03015	半杂鱼15	Uren	Tuya		in03015	A girl from the Scarlet Bone Tribe, she was driven from her home by war, and was taken into the pavilion by Flying Snow Fox.	1	1	in0325		1.65		True		0
in03016	半杂鱼16	Di	Guan		in03016	A disciple of Iron Temple of Spiritual Dragon, warrior monk of the Di generation, junior of Di Ting. He is kind and docile, and is fearful of killing and conflict. He greatly admires Di Ting, who can purge all his idle thoughts when striking out. Di Ting too understands his junior's compassionate heart, and does what he can to take care of Di Guan in the pavilion.	0	1	in0314	io511000	1.65		True		0
in04101	movie共用无立绘男学生新一号	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0313		1.75		False		0
in04102	movie共用无立绘男学生新二号(与谛观同模型，尽量别用)	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0314		1.75		False		0
in04103	movie共用无立绘男学生新三号	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0315		1.75		False		0
in04104	movie共用无立绘男学生新四号	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0316		1.75		False		0
in04105	movie共用无立绘男学生新五号	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0317		1.75		False		0
in04106	movie共用无立绘男学生新六号	Xia Pavillion	disciple		in0000	Disciple of Xia Pavillion Pavilion.	0	1	in0318		1.75		False		0
in04107	movie共用无立绘女学生新一号	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0319		1.65		False		0
in04108	movie共用无立绘女学生新二号(与乌仁图娅同模型，尽量别用)	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0320		1.65		False		0
in04109	movie共用无立绘女学生新三号	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0321		1.65		False		0
in04110	movie共用无立绘女学生新四号	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0322		1.65		False		0
in04111	movie共用无立绘女学生新五号	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0323		1.65		False		0
in04112	movie共用无立绘女学生新六号(与姚山灵同模型，尽量别用)	Xia Pavillion	Female disciple		in0001	Disciple of Xia Pavillion Pavilion.	1	1	in0324		1.65		False		0
in05106	道恒事件3NPC	leaf	Weng		ar0345		0	1	ar0345		1.75		True		2
in05200	天罡寨众	Tiangang Village	male		ev0403	Men struggling to survive in Tiangang Village.	0	1	ev0403		1.75		False		1
in05201	幼时南飞鍠	Young 	Nan Feihuang		in0000	Young Nan Feihuang, all he wanted was to become a legendary swordsman, upholding justice, and defend the weak from the strong.	0	4	ar0335	in15005	1.4		False		0
in05202	霍萱萱	Huo	Xuan Xuan		in0001	Young Huo Xuanxuan is a quiet and respectful child and childhood friend of Nan Feihuang. Nan Feihuang was always forced her to watch his sword moves.	1	4	ar0308		1.4		False		0
in05203	南飞鍠义父	Nan 	Huai		in0000	Foster Father Nanhuai is a master craftsman, but his life had been a tragic one. He once worked on developing automantons in the Hall of Heavenly Secrets, but he lost his home when Yanhuang betrayed Mu Renxin.....He went on to live as a hermit in a remote village, changing his original name of Nan Moyun to Nan Huai, and adopted the orphan Nan Feihuang.	0	1	ar0303		1.75		False		1
in05204	盗匪	Ban	dit		ev0402	A bandit hired to kidnap a child.	0	1	ev0402		1.75		True		1
in05207	商人	Mer	chant		in0000	Human trafficker who specialize in kidnapping the poor or children.	0	1	ar0331		1.75		False		2
in05210	屋内的人	Inside the house	Vocals		in0001		1	4	ar0308		1.4		False		0
in05325	慌张的妇人	panic	Woman			A woman who is nervous about her missing daughter	1	1	ar0329		1.65		False		2
in05326	慌张的小女孩	panic	Little Girl			Little Girl separated from her family and trapped by the Gimmick	1	4	ar0340		1.4		False		0
in05327	伤心的小男孩	sad	Little Boy			The boy in Chongyan Village sad because of his sister's disappearance	0	4	ar0337		1.4		False		0
in05328	失控的机关人	Out of control	Automanton		ev0607	Gimmick who exploded due to unknown reasons	0	1	ev0607	in27002	1.75		True		0
in05329	爆走的机关人	Exploded	Automanton		ev0607	Gimmick who exploded due to unknown reasons	0	1	ev0607	in27002	1.75		True		0
in05330	重岩村盗贼	Pompous	Thieves		ev0402	Thief	0	1	ev0402		1.75		True		0
in05331	重岩村盗贼	Thieves	Xiao Luo		ev0402	Thief	0	1	ev0402		1.75		True		0
in05332	巡逻的机关人	Patrolled	Automanton		ev0607	Gimmick people who came on patrol	0	1	ev0607	in27002	1.75		True		0
in05333	逃命的富家女	Well-dressed	Rich girl		in0001	A beautifully dressed woman sprang from the bushes... panting, as if fleeing from someone's claws.	1	1	ar0354	in05333	1.65		False		0
in05334	盗匪头目	Bandit	Boss		ev0401	The arrogant and arrogant leader of the bandit, the girl who robbed people in broad daylight.	0	2	ev0401		1.9		True		1
in05335	盗匪喽罗（一）	Bandit	喽罗		ev0402	Robbers.	0	1	ev0402		1.75		True		1
in05336	盗匪喽罗（二）	Bandit	喽罗		ev0402	Robbers.	0	1	ev0402		1.75		True		1
in05337	盗匪喽罗（三）	Bandit	喽罗		ev0402	Robbers.	0	1	ev0402		1.75		True		1
in05338	盗匪喽罗（四）	Bandit	喽罗		ev0402	Robbers.	0	1	ev0402		1.75		True		1
in05339	盗匪喽罗（五）	Bandit	喽罗		ev0402	Robbers.	0	1	ev0402		1.75		True		1
in05340	陆凌霜	land	Ling Shuang		ev0715	The person who had a relationship is actually the little leader of the food robber.	1	1	ev0715		1.65		True		0
in05342	猎熊人老大（木刀）	Bear hunter	Boss		ev0403	Unscrupulous hunters who specialize in hunting animal skins.	0	1	ev0403		1.75		True		1
in05343	猎熊人跟班（木短兵）	Bear hunter	attendant		ev0403	Unscrupulous hunters who specialize in hunting animal skins.	0	1	ev0404		1.75		True		1
in05344	特制受能玉主机关人（金）	Shounengyu	Automanton		ev0607	GimmickWooden Automaton, driven by topaz, has five elements of metal, simple in style and equipped with Polearm. Special Gear accepts energy jade.	0	1	ev0607	in27002	1.75		True		0
in05345	特制受能玉副机关人（火）	Defensive	Attached Automanton		ev0610	GimmickWooden Automaton, driven by red jade, has five elements of fire, simple in style and equipped with Polearm weapons. Special Gear accepts energy jade.	0	1	ev0610	in27002	1.75		True		0
in05346	特制受能玉副机关人（土）	Defensive	Attached Automanton		ev0611	GimmickWooden Automaton powered by brown jade, the five elements belong to the soil, the style is simple, and it is armed with Polearm. Special Gear accepts energy jade.	0	1	ev0611	in27002	1.75		True		0
in05347	猎熊人喽罗（木刀）	Bear hunter	喽罗		ev0403	Unscrupulous hunters who specialize in hunting animal skins.	0	1	ev0405		1.75		True		1
in05348	猎熊人喽罗（木短兵）	Bear hunter	喽罗		ev0403	Unscrupulous hunters who specialize in hunting animal skins.	0	1	ev0406		1.75		True		1
in05349	陆以甫（锻炼新生意志）	land	Yifu		in0301	The naughty Junior Brother was all spotted by the teacher and still didn't care. I was screaming, without knowing that I was about to face the most terrible thing in my life.	0	1	in0301		1.75		False		0
in05350	陆以柔（锻炼新生意志）	land	Yirou		in0308	The naughty Junior Sister was all stared at by the teacher and still didn't care. He is naughty by nature and loves to play lip service, and may soon be scared to speechless.	1	1	in0308		1.65		False		0
in05351	南昌城兵队长	Nanchang	Captain		ev0205	Captain of Nanchang soldiers, who came to support his troops, always moved half a beat too slow...maybe because of his big belly and lack of actual combat experience.	0	1	ev0205		1.75		True		1
in05352	鬼一	Stern	ghost		in0000	The terrible ghost who did not know where it came from was smelly.	0	1	ar0323	in05353	1.75		False		1
in05353	鬼二	Stern	ghost		in0001	The terrible ghost who did not know where it came from was smelly.	1	1	ar0351	in05353	1.65		False		2
in05354	女罗刹（宁楚楚所扮）	Female	Raksha		in0001	Female Rakshasa, red eyes exuding murderous aura, her body deformed very sadly.	1	1	ev0512	in05353	1.65		False		1
in05355	男罗刹（武辙所扮）	male	Raksha		in0000	Male Rakshasa is huge and heavy, but he can still feel murderous.	0	1	ev0513	in05353	1.75		False		0
in05356	山贼队长	Mountain Bandit	team leader		ev0402	The captain of Tiangangzhai who was assigned to Lu Lingshuang seemed to have received military training and was loyal.	0	1	ev0402		1.75		False		1
in05362	灵巧的侠隐阁弟子之一	Proud	Junior Brother		in0301	Xia Pavillion Junior Brother who thinks that martial arts is the only thing that can't break.	0	1	in0301		1.75		False		0
in05363	灵巧的侠隐阁弟子之二	Pompous	Junior Brother		in0304	Xia Pavillion Junior Brother who thinks that martial arts is the only thing that can't break.	0	1	in0304		1.75		False		0
in05364	力量传书王青阳师弟	king	Qingyang		in0306	Junior Brother who quarreled with Wei Lengfan in class and was punished to practice martial arts.	0	1	in0306		1.75		False		0
in05365	力量传书魏冷凡师弟	Wei	Leng Fan		in0305	Junior Brother who quarreled with Wang Qingyang in class and was punished to practice martial arts. I also hate the Earth Dragon Sect people because of the family relationship	0	1	in0305		1.75		False		0
in05366	飞雪传书，正经的侠隐阁弟子	Seriously	Xia Pavillion disciple		in0305	Xia Pavillion disciple with serious personality.	0	1	in0305		1.75		False		0
in05367	飞雪传书，爽朗的侠隐阁弟子	Enthusiasm	Xia Pavillion disciple		in0306	Personality Enthusiasm's Xia Pavillion disciple.	0	1	in0306		1.75		False		0
in05368	飞雪传书，受伤的村民	injured	Villagers		in0000	Villagers injured by Tiger's attack.	0	1	ev0404		1.75		False		0
in05369	飞雪传书，发狂的村民	crazy	Villagers		in0000	Villagers who fell into madness for unknown reasons.	0	1	ev0404		1.75		False		0
in05370	发狂的老虎	crazy	Tiger		be0103	For unknown reasons, he fell into a crazy Tiger.	3	3	be0103	in92001	1.75		True		0
in05371	五老山人之浩灵老人	Xiang 	Jin Liu		ar0348	Hao Ling Old Man among Five Elder Mountain people. The five brothers are named Five Elder Mountain, and Xiang Jinliu is the eldest brother of the quintuplets.	0	1	ar0348		1.75		False		2
in05372	五老山人之青灵老人	Xiang 	Nianzhu		in0000	The Qingling Old Man of Five Elder Mountain people is the younger brother of Xiang Jinliu. Life is difficult, so when the eldest brother put forward whimsical suggestions such as &quot;clone technique&quot; deception, he immediately responded and cooperated.	0	1	ar0309		1.75		False		2
in05373	五老山人之五灵老人	Xiang 	Aohai		in0000	The Old Man of Five Elder Mountain is the younger brother of Xiang Jinliu. Life is difficult, so when the eldest brother put forward whimsical suggestions such as &quot;clone technique&quot; deception, he immediately responded and cooperated.	0	1	ar0346		1.75		False		2
in05374	五老山人之丹灵老人	Xiang 	Yan Qing		in0000	The Old Man of Five Elder Mountain is the younger brother of Xiang Jinliu. Life is difficult, so when the eldest brother put forward whimsical suggestions such as &quot;clone technique&quot; deception, he immediately responded and cooperated.	0	1	ar0347		1.75		False		2
in05375	五老山人之黄灵老人	Xiang 	Shan Lan		in0000	Huang Ling Old Man of Five Elder Mountain people is the younger brother of Xiang Jinliu. Life is difficult, so when the eldest brother put forward whimsical suggestions such as &quot;clone technique&quot; deception, he immediately responded and cooperated.	0	1	ar0345		1.75		False		2
in05376	五老山人之浩灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05377	五老山人之青灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05378	五老山人之五灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05379	五老山人之丹灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05380	五老山人之黄灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05381	盗匪肆虐之三陆天罡	land	Tiangang		ev0716	The owner of Tiangang Village is known for his ferocious black wolf, known as the Black Wolf King. There are rumors that before Wolf King founded Tiangang Village, he had a military career, and later fled due to incidents, but no one knows the reason...	0	1	ev0716		1.75		True		1
in05382	盗匪肆虐之三黑狼	Roar	Wolf		be0106	He was picked up by Lu Tiangang since he was a child, and happily nestled beside Lu Tiangang. After settled in Tiangang Village, he always roared at Yinmao, awakening the villagers, and keeping the moment is better than the cock. Therefore, the village owner laughed at him as the &quot;snarling wolf&quot; who provoked the Tiangang village, and he got its name.	3	3	be0106	in93001	1.75		True		1
in05383	盗匪肆虐之三天罡寨众	Tiangang	Zhaizhong		ev0402	Everyone in Tiangang Village is fighting desperately to protect Wolf King.	0	1	ev0402		1.75		True		1
in05389	盗匪肆虐之三南昌队长	Nanchang	team leader		ev0205	After receiving the news, the captain of Nanchang City wanted to break through the Tiangangzhai.	0	1	ev0205		1.75		True		1
in05390	盗匪肆虐之三南昌士兵	Nanchang	soldier		ev0205	After receiving the report, Nanchang soldiers who followed the captain to suppress the bandits.	0	1	ev0205		1.75		True		1
in05401	萧芊菱支线二 男弟子一	Speak straight white	Senior Brother		in0302	The male disciple of Bruce Lee's head speaks straight White but not malicious.	0	1	in0302		1.75		False		0
in05402	萧芊菱支线二 男弟子二	Talkative	Senior Brother		in0301	The male disciple in the head of Baozi speaks eloquently, but there is really no content.	0	1	in0301		1.75		False		0
in05403	萧芊菱支线二 男弟子三	Cold tempered	Senior Brother		in0303	The male disciple who stabbed the head was always doing things for his friends, so he was cold-tempered, but he was a good person with a strong sense of affection.	0	1	in0303		1.75		False		0
in05404	钟若昕线 npc 童天易	child	Tianyi		ar0325	One of the elders of Sun Moon Mountain VillaBranch Family, who has been hostile to the Main Family for many years, but will use the Main Family Martial Art.	0	1	ar0325		1.75		False		1
in05405	钟若昕线 npc 墨安	Black clothes	man		ar0324	The disciple of Sun Moon Mountain VillaBranch Family, under the tutelage of Tong Tianyi, possesses Tong Tianyi's shocking secrets.	0	1	ar0324		1.75		False		0
in05406	萧芊菱一阶重制 山贼老大	Mountain Bandit	Boss		ev0402	The owner of a certain thief village, who is good for wine, greedy for money, but not good looking, is obsessed with his wife.	0	2	ev0401		1.75		False		1
in05407	萧芊菱一阶重制 山贼小弟二	Mountain Bandit	Brother two		ev0403	A kid in the thief village, good wine and greedy for money, no special skills, the thief village is responsible for cleaning.	0	1	ev0402		1.7		False		1
in05408	萧芊菱一阶重制 山贼小弟三(萧隐藏支线)(不做尸体	Mountain Bandit	Little brother three		ev0403	A little brother from a thief village, good wine and greedy money, has a lot of experience with poison.	0	1	ev0402		1.7		False		1
in05409	萧芊菱一阶重制 压寨夫人	female	Corpse		in0000		1	1	ar0332		1.7		False		1
in05410	南昌七夕宴＿［支线］青楼女子情书男子	Sad face	man		in0000		0	1	ar0314		1.7		False		0
in05411	南昌七夕宴＿面容憔瘁的女子	Blank face	woman		in0000		1	1	ar0304		1.65		False		0
in05412	南昌七夕宴＿哭泣的男孩	Choked	boy		in0000		0	4	ar0307		1.4		False		0
in05413	南昌七夕宴＿衣衫褴缕的女孩	Rags	The girl		in0001	The girl who came to Nanchang City alone, was set on fire in her hometown, and only escaped by herself.	1	4	ar0340		1.4		False		0
in05414	南昌七夕宴_南昌妈妈桑_芋婆	Yinghua Lane Old Bustard	Taro		in0001	Brothel old bust _ manages a group of women who are also trapped in Brothel. He was very old but knew all the gossip about street visits.	1	1	ar0350		1.75		False		2
in05415	莺花女子 帝女花	Emperor	flower				1	1	ar0318		1.65		False		0
in05427	南昌七夕宴_路人_年轻女子	Xu	Fragrant		七夕时节同有人一道来南昌城的女子——把钱包留在上一个客栈了。		1	1	ar0327		1.65		False		0
in05428	南昌七夕宴_路人_年轻男子	Dong	three		七夕时节同有人一道来南昌城的男子——出行时忘了带钱包了		0	1	ar0301		1.75		False		0
in05429	南昌七夕宴_路人_小女孩	small	spring		in0001	The man who came to Nanchang City with someone during the Qixi Festival-Coin (Coins) bag is about to bottom out	1	4	ar0306		1.4		False		0
in05430	南昌七夕宴_路人_小男孩	Carefully	boy		受人面桃帮助的小男孩，似对人面桃怀有感激以外之情?		0	4	ar0305		1.4		False		0
in05532_01	七夕_张启洛	Zhang	Qiluo		ar0352	The Sword guest who wanders about the rivers and lakes falls in love with White Congyi.	0	1	ar0352		1.75		True		0
in05558	南昌城窃案_暴躁的门卫	Irascible 	Guard		ev0205	Nanchang city gate guard with a grumpy personality.	0	1	ev0205		1.75		False		1
in05559	南昌城窃案_温吞的门卫	Warm	Janitor		ev0205	Nanchang city gate guard with gentle character.	0	1	ev0205		1.75		False		1
in05560	南昌城窃案_喝酒的男子	Drinking	man		in0000	The identity of the drinking man is unknown.	0	1	ar0303		1.75		False		1
in05561	南昌城窃案_乔装的刺客	Disguised	assassin		in0000	Assassin in disguise.	0	1	ar0301		1.75		False		1
in05562	南昌城窃案_乔装的刺客	Disguised	assassin		in0000	Assassin in disguise.	0	1	ar0311		1.75		False		1
in05563	南昌城窃案_乔装的刺客	Disguised	assassin		in0000	Assassin in disguise.	0	1	ar0312		1.75		False		1
in05564	唐三长	Tang	Three long	Canglang Fisherman	in0206	Master Xia PavillionPolearm is also a boatman in the pavilion. He is greedy for a good drink and often misses things. He was also a disciple of Xia Pavillion in his early years. Although he often boasted about his life experience to the pavilion disciples, he rarely revealed his past experience.	0	1	in0206	in05564	1.75		True		2
in05565	南昌城窃案_平民屍人01	corpse	people		in0000	Corpse Zombie who is lifeless but able to move.	0	1	ev0505	in26001	1.75		False		2
in05566	南昌城窃案_平民屍人02	corpse	people		in0000	Corpse Zombie who is lifeless but able to move.	0	1	ev0521	in26001	1.75		False		2
in05567	南昌城窃案_平民女尸人01	corpse	people		in0001	Corpse Zombie who is lifeless but able to move.	1	1	ev0510	in26001	1.75		False		2
in05568	南昌城窃案_何长瑞跪地	what	Chang Rui		in05510	The teenagers who left their hometowns and came to Xia Pavillion to participate in the cabinet trial are weak inward, but they have a firm and strong heart.	0	1	in0303	in05568	1.65		True		0
in05569	南昌城窃案_何长瑞渐变屍人	what	Chang Rui		in05510	The teenagers who left their hometowns and came to Xia Pavillion to participate in the cabinet trial are weak inward, but they have a firm and strong heart.	0	1	in0303	in05569	1.65		True		0
in05570	重回重岩村_师兄尹仁平	Yin	Renping		in0301	Xia Pavillion Senior Brother, treats others kindly and always takes helping others as its own duty. He is Tang Sanchang's proud disciple.	0	1	in0301	in05570	1.75		True		0
in05570b	重回重岩村_师兄尹仁平	Yin	Renping		in0301	Xia Pavillion Senior Brother, treats others kindly and always takes helping others as its own duty. He is Tang Sanchang's proud disciple.	0	1	in0301	in05570b	1.75		True		0
in05571	重回重岩村_师姊周笙	week	Sheng		in0308	Sister Xia Pavillion is kind and kind to others. She comes from Divine Wind Temple and she knows and cherishes Yin Renping.	1	1	in0308		1.75		True		0
in05572	重回重岩村_屍人尹仁平	Corpse Zombie	Yin Renping		ev0503	Xia Pavillion Senior Brother, treats others kindly and always takes helping others as its own duty. He is Tang Sanchang's proud disciple. In order to trace the disappearance of Chongyan Village, he was knocked down by Zhang Counselor and filled with secret medicine, which became the appearance of Corpse Zombie.	0	1	ev0503	in05572	1.75		True		0
in05576	坤龙门弟子_男	Earth Dragon Sect	disciple		ev0704	The disciples of Earth Dragon Sect have the largest number of disciples in Wulin today, and they are the most widely distributed. They come from all walks of life. Therefore, the quality of disciples varies greatly.	0	1	ev0704		1.75		False		0
in05577	圣岩宗弟子	Holy Rock Sect	disciple		ev0706	The Martial Monk of Songshan Holy Rock Sect. Compared with the so-called chivalry and righteousness, Holy Rock Sect regards the study of martial arts and Zen as a lofty goal. Many of its disciples are taciturn and abide by the rules. They have been closed to Songshan monastery for many years. They are good at stick skills and Punch. .	0	2	ev0706	io491000	1.75		False		0
in05578	武装弓弩机关人(木)	Imperial court	Automanton Pawn		ev0613	The Gimmick soldiers used by the imperial court were driven by jasper, the five elements were of wood, the gear was excellent, and both arms were armed with bows. I don’t know why it suddenly started and started to attack...	0	1	ev0623	in27003	1.75		True		0
in05707	对练用机关人甲(金)	Pair training	Automanton		ev0607	Huh! Huh! Huh! Huh!	0	1	ev0607	in27002	1.75		True		0
in05708	对练用机关人乙(水)	Pair training	Automanton		ev0609	Huh! Huh!	0	1	ev0609	in27002	1.75		True		0
in05709	对练用机关人丙(水)	Pair training	Automanton		ev0609	Huh! Huh!	0	1	ev0609	in27002	1.75		True		0
in05718	迷之京城军官	command	Quack		ev0204	Jingwei Commander	0	1	ev0204		1.75		True		1
in05719	兵部侍郎	War department	Servant		in0000	War Department Officer	0	1	ar0303		1.75		False		1
in05720	副指挥使	vice	Commander		in0000	Jingwei Deputy Commander	0	1	ev0204		1.75		False		1
in05721	张铸金	Zhang	Cast gold		in0000	Weapon Rich Merchant	0	1	ar0331		1.75		False		1
in05722	尉迟良	Yuchi	good		in0000	Horse Rich Merchant	0	1	ar0320		1.75		False		1
in05723	上官家宴对话	far	square		in0000		0	1	ar0320		1.75		False		1
in05724	上官家宴对话用	Capital	Residents		in0000		0	1	in0111		1.75		False		0
in05725	善琴的师姐	Good Zither	Senior Sister		in0310	The disciple in the pavilion, Shan Zither.	1	1	in0310		1.65		False		0
in05726	略通音律的师兄	Slightly tonal	Senior Brother		in0302	A disciple in the pavilion, with a slight tone.	0	1	in0302		1.75		False		0
in05727	善琴的师兄	Good Zither	Senior Brother		in0305	The disciple in the pavilion, Shan Zither.	0	1	in0305		1.75		False		0
in05728	略通音律的师姐	Slightly tonal	Senior Sister		in0307	A disciple in the pavilion, with a slight tone.	1	1	in0307		1.65		False		0
in05729	善棋的师兄	Good go	Senior Brother		in0303	Disciple in the cabinet, Shan Go.	0	1	in0303		1.75		False		0
in05730	略通棋艺的师姐	Luetong Go Art	Senior Sister		in0311	A disciple in the pavilion, a little master of Go art.	1	1	in0311		1.65		False		0
in05731	善棋的师姐	Good go	Senior Sister		in0309	The disciple of the court, slightly Tongshan Go.	1	1	in0309		1.65		False		0
in05732	略通棋艺的师兄	Luetong Go Art	Senior Brother		in0305	A disciple in the pavilion, a little master of Go art.	0	1	in0305		1.75		False		0
in05733	善书的师姐	Good Calligraphy	Senior Sister		in0311	The disciple of the court, good Calligraphy.	1	1	in0311		1.65		False		0
in05734	略通书艺的师姐	Slightly through Calligraphy	Senior Sister		in0308	A disciple in the pavilion, with a little knowledge of Calligraphy.	1	1	in0308		1.65		False		0
in05735	善书的师兄	Good Calligraphy	Senior Brother		in0302	The disciple of the court, good Calligraphy.	0	1	in0302		1.75		False		0
in05736	略通书艺的师兄	Slightly through Calligraphy	Senior Brother		in0303	A disciple in the pavilion, with a little knowledge of Calligraphy.	0	1	in0303		1.75		False		0
in05737	善画的师兄	Good Painting	Senior Brother		in0304	Disciples in the pavilion, good at Painting.	0	1	in0304		1.75		False		0
in05738	略通画艺的师兄	Luetong Painting Art	Senior Brother		in0303	A disciple in the pavilion, with a little knowledge of Painting.	0	1	in0303		1.75		False		0
in05739	善画的师姐	Good Painting	Senior Sister		in0308	Disciples in the pavilion, good at Painting.	1	1	in0308		1.65		False		0
in05740	略通画艺的师姐	Luetong Painting Art	Senior Sister		in0312	A disciple in the pavilion, with a little knowledge of Painting.	1	1	in0312		1.65		False		0
in05741	陌生男子	strange	man		in0000		0	1	ar0331		1.75		False		1
in058091	恒山屍人吴平	Wu	level		ev0507	Leaving Sky Stealer Fort, joining Abyssal Palace, Wu Ping after practicing his evil skills, his strength and mind are different from the past, and the only thing that remains unchanged is perhaps the determination to protect Yu'er.	0	1	ev0507	io261000	1.75		True		2
in05822	二年夏校桑登阳	mulberry	Dengyang		ar0604	Pirate Lizhai's order, excellent equestrianism.	0	1	ar0604		1.75		False		1
